Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
2015-10-02;06:00:00;0.00;G
2015-10-03;06:00:00;0.00;G
2015-10-04;06:00:00;0.00;G
2015-10-05;06:00:00;0.00;G
2015-10-06;06:00:00;0.00;G
2015-10-07;06:00:00;0.00;G
2015-10-08;06:00:00;0.00;G
2015-10-09;06:00:00;0.00;G
2015-10-10;06:00:00;0.00;G
2015-10-11;06:00:00;0.00;G
2015-10-12;06:00:00;0.00;G
2015-10-13;06:00:00;0.00;G
2015-10-14;06:00:00;0.00;G
2015-10-15;06:00:00;0.00;G
2015-10-16;06:00:00;0.00;G
2015-10-17;06:00:00;0.00;G
2015-10-18;06:00:00;0.00;G
2015-10-19;06:00:00;0.00;G
2015-10-20;06:00:00;0.00;G
2015-10-21;06:00:00;0.00;G
2015-10-22;06:00:00;0.00;G
2015-10-23;06:00:00;0.00;G
2015-10-24;06:00:00;0.00;G
2015-10-25;06:00:00;0.00;G
2015-10-26;06:00:00;0.00;G
2015-10-27;06:00:00;0.00;G
2015-10-28;06:00:00;0.00;G
2015-10-29;06:00:00;0.00;G
2015-10-30;06:00:00;0.00;G
2015-10-31;06:00:00;0.00;G
2015-11-01;06:00:00;0.00;G
2015-11-02;06:00:00;0.00;G
2015-11-03;06:00:00;0.00;G
2015-11-04;06:00:00;0.00;G
2015-11-05;06:00:00;0.00;G
2015-11-06;06:00:00;0.00;G
2015-11-07;06:00:00;0.00;G
2015-11-08;06:00:00;0.00;G
2015-11-09;06:00:00;0.00;G
2015-11-10;06:00:00;0.00;G
2015-11-11;06:00:00;0.00;G
2015-11-12;06:00:00;0.00;G
2015-11-13;06:00:00;0.00;G
2015-11-14;06:00:00;0.00;G
2015-11-15;06:00:00;0.00;G
2015-11-16;06:00:00;0.00;G
2015-11-17;06:00:00;0.00;G
2015-11-18;06:00:00;0.00;G
2015-11-19;06:00:00;0.00;G
2015-11-20;06:00:00;0.00;G
2015-11-21;06:00:00;0.00;G
2015-11-22;06:00:00;0.00;G
2015-11-23;06:00:00;0.00;G
2015-11-24;06:00:00;0.00;G
2015-11-25;06:00:00;0.00;G
2015-11-26;06:00:00;0.00;G
2015-11-27;06:00:00;0.00;G
2015-11-30;06:00:00;0.00;G
2015-12-01;06:00:00;0.00;G
2015-12-02;06:00:00;0.00;G
2015-12-03;06:00:00;0.00;G
2015-12-05;06:00:00;0.00;G
2015-12-06;06:00:00;0.00;G
2015-12-07;06:00:00;0.00;G
2015-12-08;06:00:00;0.00;G
2015-12-09;06:00:00;0.00;G
2015-12-10;06:00:00;0.00;G
2015-12-11;06:00:00;0.00;G
2015-12-12;06:00:00;0.00;G
2015-12-13;06:00:00;0.00;G
2015-12-14;06:00:00;0.00;G
2015-12-15;06:00:00;0.00;G
2015-12-16;06:00:00;0.00;G
2015-12-17;06:00:00;0.00;G
2015-12-18;06:00:00;0.00;G
2015-12-19;06:00:00;0.00;G
2015-12-20;06:00:00;0.00;G
2015-12-21;06:00:00;0.00;G
2015-12-22;06:00:00;0.00;G
2015-12-23;06:00:00;0.00;G
2015-12-24;06:00:00;0.00;G
2015-12-25;06:00:00;0.00;G
2015-12-26;06:00:00;0.00;G
2015-12-27;06:00:00;0.00;G
2016-01-26;06:00:00;0.00;G
2016-01-27;06:00:00;0.00;G
2016-01-28;06:00:00;0.00;G
2016-01-30;06:00:00;0.00;G
2016-01-31;06:00:00;0.00;G
2016-02-01;06:00:00;0.00;G
2016-02-02;06:00:00;0.00;G
2016-02-03;06:00:00;0.00;G
2016-02-04;06:00:00;0.00;G
2016-02-05;06:00:00;0.00;G
2016-02-06;06:00:00;0.00;G
2016-02-07;06:00:00;0.00;G
2016-02-08;06:00:00;0.00;G
2016-02-09;06:00:00;0.00;G
2016-02-10;06:00:00;0.00;G
2016-02-11;06:00:00;0.00;G
2016-02-12;06:00:00;0.00;G
2016-02-13;06:00:00;0.00;G
2016-03-04;06:00:00;0.00;G
2016-03-05;06:00:00;0.00;G
2016-03-07;06:00:00;0.00;G
2016-03-08;06:00:00;0.00;G
2016-03-09;06:00:00;0.00;G
2016-03-10;06:00:00;0.00;G
2016-03-11;06:00:00;0.00;G
2016-03-12;06:00:00;0.00;G
2016-03-13;06:00:00;0.00;G
2016-03-14;06:00:00;0.00;G
2016-03-15;06:00:00;0.00;G
2016-03-16;06:00:00;0.00;G
2016-03-17;06:00:00;0.00;G
2016-03-18;06:00:00;0.00;G
2016-03-19;06:00:00;0.00;G
2016-03-20;06:00:00;0.00;G
2016-03-21;06:00:00;0.00;G
2016-03-22;06:00:00;0.00;G
2016-03-23;06:00:00;0.00;G
2016-03-24;06:00:00;0.00;G
2016-03-25;06:00:00;0.00;G
2016-03-26;06:00:00;0.00;G
2016-03-27;06:00:00;0.00;G
2016-03-28;06:00:00;0.00;G
2016-03-29;06:00:00;0.00;G
2016-03-30;06:00:00;0.00;G
2016-03-31;06:00:00;0.00;G
2016-04-01;06:00:00;0.00;G
2016-04-02;06:00:00;0.00;G
2016-04-03;06:00:00;0.00;G
2016-04-04;06:00:00;0.00;G
2016-04-05;06:00:00;0.00;G
2016-04-06;06:00:00;0.00;G
2016-04-07;06:00:00;0.00;G
2016-04-08;06:00:00;0.00;G
2016-04-09;06:00:00;0.00;G
2016-04-10;06:00:00;0.00;G
2016-04-11;06:00:00;0.00;G
2016-04-12;06:00:00;0.00;G
2016-04-13;06:00:00;0.00;G
2016-04-14;06:00:00;0.00;G
2016-04-15;06:00:00;0.00;G
2016-04-16;06:00:00;0.00;G
2016-04-17;06:00:00;0.00;G
2016-04-18;06:00:00;0.00;G
2016-04-19;06:00:00;0.00;G
2016-04-20;06:00:00;0.00;G
2016-04-21;06:00:00;0.00;G
2016-04-22;06:00:00;0.00;G
2016-04-23;06:00:00;0.00;G
2016-04-24;06:00:00;0.00;G
2016-04-25;06:00:00;0.00;G
2016-04-26;06:00:00;0.00;G
2016-04-27;06:00:00;0.00;G
2016-04-28;06:00:00;0.00;G
2016-04-29;06:00:00;0.00;G
2016-04-30;06:00:00;0.00;G
2016-05-01;06:00:00;0.00;G
2016-05-02;06:00:00;0.00;G
2016-05-03;06:00:00;0.00;G
2016-05-04;06:00:00;0.00;G
2016-05-05;06:00:00;0.00;G
2016-05-06;06:00:00;0.00;G
2016-05-07;06:00:00;0.00;G
2016-05-08;06:00:00;0.00;G
2016-05-09;06:00:00;0.00;G
2016-05-10;06:00:00;0.00;G
2016-05-11;06:00:00;0.00;G
2016-05-12;06:00:00;0.00;G
2016-05-13;06:00:00;0.00;G
2016-05-14;06:00:00;0.00;G
2016-05-15;06:00:00;0.00;G
2016-05-16;06:00:00;0.00;G
2016-05-17;06:00:00;0.00;G
2016-05-18;06:00:00;0.00;G
2016-05-19;06:00:00;0.00;G
2016-05-20;06:00:00;0.00;G
2016-05-21;06:00:00;0.00;G
2016-05-22;06:00:00;0.00;G
2016-05-29;06:00:00;0.00;G
2016-05-30;06:00:00;0.00;G
2016-05-31;06:00:00;0.00;G
2016-06-01;06:00:00;0.00;G
2016-06-02;06:00:00;0.00;G
2016-06-03;06:00:00;0.00;G
2016-06-04;06:00:00;0.00;G
2016-06-05;06:00:00;0.00;G
2016-06-06;06:00:00;0.00;G
2016-06-07;06:00:00;0.00;G
2016-06-08;06:00:00;0.00;G
2016-06-09;06:00:00;0.00;G
2016-06-10;06:00:00;0.00;G
2016-06-11;06:00:00;0.00;G
2016-06-12;06:00:00;0.00;G
2016-06-13;06:00:00;0.00;G
2016-06-14;06:00:00;0.00;G
2016-06-15;06:00:00;0.00;G
2016-06-16;06:00:00;0.00;G
2016-06-17;06:00:00;0.00;G
2016-06-18;06:00:00;0.00;G
2016-06-19;06:00:00;0.00;G
2016-06-20;06:00:00;0.00;G
2016-06-21;06:00:00;0.00;G
2016-06-22;06:00:00;0.00;G
2016-06-23;06:00:00;0.00;G
2016-06-24;06:00:00;0.00;G
2016-06-25;06:00:00;0.00;G
2016-06-26;06:00:00;0.00;G
2016-06-27;06:00:00;0.00;G
2016-06-28;06:00:00;0.00;G
2016-06-29;06:00:00;0.00;G
2016-06-30;06:00:00;0.00;G
2016-07-01;06:00:00;0.00;G
2016-07-02;06:00:00;0.00;G
2016-07-03;06:00:00;0.00;G
2016-07-04;06:00:00;0.00;G
2016-07-05;06:00:00;0.00;G
2016-07-06;06:00:00;0.00;G
2016-07-07;06:00:00;0.00;G
2016-07-08;06:00:00;0.00;G
2016-07-09;06:00:00;0.00;G
2016-07-10;06:00:00;0.00;G
2016-07-11;06:00:00;0.00;G
2016-07-12;06:00:00;0.00;G
2016-07-13;06:00:00;0.00;G
2016-07-14;06:00:00;0.00;G
2016-07-15;06:00:00;0.00;G
2016-07-16;06:00:00;0.00;G
2016-07-17;06:00:00;0.00;G
2016-07-18;06:00:00;0.00;G
2016-07-19;06:00:00;0.00;G
2016-07-20;06:00:00;0.00;G
2016-07-21;06:00:00;0.00;G
2016-07-22;06:00:00;0.00;G
2016-07-23;06:00:00;0.00;G
2016-07-24;06:00:00;0.00;G
2016-07-25;06:00:00;0.00;G
2016-07-26;06:00:00;0.00;G
2016-07-27;06:00:00;0.00;G
2016-07-28;06:00:00;0.00;G
2016-07-29;06:00:00;0.00;G
2016-07-30;06:00:00;0.00;G
2016-07-31;06:00:00;0.00;G
2016-08-01;06:00:00;0.00;G
2016-08-02;06:00:00;0.00;G
2016-08-03;06:00:00;0.00;G
2016-08-04;06:00:00;0.00;G
2016-08-05;06:00:00;0.00;G
2016-08-09;06:00:00;0.00;G
2016-08-10;06:00:00;0.00;G
2016-08-11;06:00:00;0.00;G
2016-08-12;06:00:00;0.00;G
2016-08-13;06:00:00;0.00;G
2016-08-14;06:00:00;0.00;G
2016-08-15;06:00:00;0.00;G
2016-08-16;06:00:00;0.00;G
2016-08-17;06:00:00;0.00;G
2016-08-18;06:00:00;0.00;G
2016-08-19;06:00:00;0.00;G
2016-08-20;06:00:00;0.00;G
2016-08-21;06:00:00;0.00;G
2016-08-22;06:00:00;0.00;G
2016-08-23;06:00:00;0.00;G
2016-08-24;06:00:00;0.00;G
2016-08-25;06:00:00;0.00;G
2016-08-26;06:00:00;0.00;G
2016-08-27;06:00:00;0.00;G
2016-08-28;06:00:00;0.00;G
2016-08-29;06:00:00;0.00;G
2016-08-30;06:00:00;0.00;G
2016-08-31;06:00:00;0.00;G
2016-09-01;06:00:00;0.00;G
2016-09-02;06:00:00;0.00;G
2016-09-03;06:00:00;0.00;G
2016-09-04;06:00:00;0.00;G
2016-09-05;06:00:00;0.00;G
2016-09-06;06:00:00;0.00;G
2016-09-07;06:00:00;0.00;G
2016-09-08;06:00:00;0.00;G
2016-09-09;06:00:00;0.00;G
2016-09-10;06:00:00;0.00;G
2016-09-11;06:00:00;0.00;G
2016-09-12;06:00:00;0.00;G
2016-09-13;06:00:00;0.00;G
2016-09-14;06:00:00;0.00;G
2016-09-15;06:00:00;0.00;G
2016-09-16;06:00:00;0.00;G
2016-09-17;06:00:00;0.00;G
2016-09-18;06:00:00;0.00;G
2016-09-19;06:00:00;0.00;G
2016-09-20;06:00:00;0.00;G
2016-09-21;06:00:00;0.00;G
2016-09-22;06:00:00;0.00;G
2016-09-23;06:00:00;0.00;G
2016-09-24;06:00:00;0.00;G
2016-09-25;06:00:00;0.00;G
2016-09-26;06:00:00;0.00;G
2016-09-27;06:00:00;0.00;G
2016-09-28;06:00:00;0.00;G
2016-09-29;06:00:00;0.00;G
2016-09-30;06:00:00;0.00;G
2016-10-01;06:00:00;0.00;G
2016-10-02;06:00:00;0.00;G
2016-10-03;06:00:00;0.00;G
2016-10-04;06:00:00;0.00;G
2016-10-05;06:00:00;0.00;G
2016-10-06;06:00:00;0.00;G
2016-10-07;06:00:00;0.00;G
2016-10-08;06:00:00;0.00;G
2016-10-09;06:00:00;0.00;G
2016-10-10;06:00:00;0.00;G
2016-10-11;06:00:00;0.00;G
2016-10-12;06:00:00;0.00;G
2016-10-13;06:00:00;0.00;G
2016-10-14;06:00:00;0.00;G
2016-10-15;06:00:00;0.00;G
2016-10-16;06:00:00;0.00;G
2016-10-17;06:00:00;0.00;G
2016-10-18;06:00:00;0.00;G
2016-10-19;06:00:00;0.00;G
2016-10-20;06:00:00;0.00;G
2016-10-21;06:00:00;0.00;G
2016-10-22;06:00:00;0.00;G
2016-10-23;06:00:00;0.00;G
2016-10-24;06:00:00;0.00;G
2016-10-25;06:00:00;0.00;G
2016-10-26;06:00:00;0.00;G
2016-10-27;06:00:00;0.00;G
2016-10-28;06:00:00;0.00;G
2016-10-29;06:00:00;0.00;G
2016-10-30;06:00:00;0.00;G
2016-10-31;06:00:00;0.00;G
2016-11-01;06:00:00;0.00;G
2016-11-02;06:00:00;0.00;G
2016-11-03;06:00:00;0.00;G
2016-11-04;06:00:00;0.00;G
2016-11-05;06:00:00;0.00;G
2016-11-06;06:00:00;0.00;G
2016-11-07;06:00:00;0.00;G
2016-11-10;06:00:00;0.15;G
2016-11-11;06:00:00;0.15;G
2016-11-12;06:00:00;0.13;G
2016-11-13;06:00:00;0.10;G
2016-11-14;06:00:00;0.06;G
2016-11-15;06:00:00;0.03;G
2016-11-16;06:00:00;0.00;G
2016-11-17;06:00:00;0.00;G
2016-11-18;06:00:00;0.00;G
2016-11-19;06:00:00;0.00;G
2016-11-20;06:00:00;0.00;G
2016-11-21;06:00:00;0.00;G
2016-11-22;06:00:00;0.00;G
2016-11-23;06:00:00;0.00;G
2016-11-24;06:00:00;0.00;G
2016-11-25;06:00:00;0.00;G
2016-11-26;06:00:00;0.00;G
2016-11-27;06:00:00;0.00;G
2016-11-28;06:00:00;0.00;G
2016-11-29;06:00:00;0.03;G
2016-11-30;06:00:00;0.03;G
2016-12-01;06:00:00;0.03;G
2016-12-02;06:00:00;0.02;G
2016-12-03;06:00:00;0.02;G
2016-12-04;06:00:00;0.02;G
2016-12-05;06:00:00;0.00;G
2016-12-06;06:00:00;0.00;G
2016-12-07;06:00:00;0.00;G
2016-12-08;06:00:00;0.00;G
2016-12-09;06:00:00;0.00;G
2016-12-10;06:00:00;0.00;G
2016-12-11;06:00:00;0.04;G
2016-12-12;06:00:00;0.07;G
2016-12-13;06:00:00;0.06;G
2016-12-14;06:00:00;0.05;G
2016-12-15;06:00:00;0.04;G
2016-12-16;06:00:00;0.02;G
2016-12-18;06:00:00;0.00;G
2016-12-19;06:00:00;0.00;G
2016-12-20;06:00:00;0.00;G
2016-12-21;06:00:00;0.00;G
2016-12-22;06:00:00;0.00;G
2016-12-23;06:00:00;0.00;G
2016-12-24;06:00:00;0.00;G
2016-12-25;06:00:00;0.00;G
2016-12-26;06:00:00;0.00;G
2016-12-27;06:00:00;0.00;G
2016-12-28;06:00:00;0.00;G
2016-12-29;06:00:00;0.00;G
2016-12-30;06:00:00;0.00;G
2016-12-31;06:00:00;0.00;G
2017-01-02;06:00:00;0.01;G
2017-01-03;06:00:00;0.01;G
2017-01-04;06:00:00;0.10;G
2017-01-05;06:00:00;0.10;G
2017-01-06;06:00:00;0.10;Y
2017-01-07;06:00:00;0.13;G
2017-01-08;06:00:00;0.13;G
2017-01-09;06:00:00;0.12;G
2017-01-10;06:00:00;0.06;G
2017-01-11;06:00:00;0.03;G
2017-01-12;06:00:00;0.02;G
2017-01-13;06:00:00;0.02;G
2017-01-14;06:00:00;0.02;G
2017-01-15;06:00:00;0.02;G
2017-01-16;06:00:00;0.02;G
2017-01-17;06:00:00;0.00;G
2017-01-18;06:00:00;0.00;G
2017-01-19;06:00:00;0.00;G
2017-01-20;06:00:00;0.00;G
2017-01-21;06:00:00;0.00;G
2017-01-22;06:00:00;0.00;G
2017-01-23;06:00:00;0.00;G
2017-01-24;06:00:00;0.00;G
2017-01-25;06:00:00;0.00;G
2017-01-26;06:00:00;0.00;G
2017-01-27;06:00:00;0.00;G
2017-01-28;06:00:00;0.00;G
2017-01-29;06:00:00;0.00;G
2017-01-30;06:00:00;0.00;G
2017-01-31;06:00:00;0.00;G
2017-02-01;06:00:00;0.00;G
2017-02-02;06:00:00;0.00;G
2017-02-03;06:00:00;0.00;G
2017-02-04;06:00:00;0.00;G
2017-02-05;06:00:00;0.00;G
2017-02-06;06:00:00;0.00;G
2017-02-07;06:00:00;0.00;G
2017-02-08;06:00:00;0.00;G
2017-02-09;06:00:00;0.00;G
2017-02-10;06:00:00;0.00;G
2017-02-11;06:00:00;0.00;G
2017-02-12;06:00:00;0.00;G
2017-02-13;06:00:00;0.00;G
2017-02-14;06:00:00;0.00;G
2017-02-15;06:00:00;0.00;G
2017-02-16;06:00:00;0.00;G
2017-02-17;06:00:00;0.00;G
2017-02-18;06:00:00;0.00;G
2017-02-19;06:00:00;0.00;G
2017-02-20;06:00:00;0.00;G
2017-02-21;06:00:00;0.09;G
2017-02-22;06:00:00;0.12;G
2017-02-23;06:00:00;0.04;G
2017-02-24;06:00:00;0.03;G
2017-02-25;06:00:00;0.03;G
2017-02-26;06:00:00;0.05;G
2017-02-27;06:00:00;0.03;G
2017-03-01;06:00:00;0.00;G
2017-03-02;06:00:00;0.00;G
2017-03-04;06:00:00;0.00;G
2017-03-05;06:00:00;0.00;G
2017-03-06;06:00:00;0.00;G
2017-03-07;06:00:00;0.00;G
2017-03-08;06:00:00;0.09;G
2017-03-09;06:00:00;0.04;G
2017-03-10;06:00:00;0.02;G
2017-03-11;06:00:00;0.00;G
2017-03-12;06:00:00;0.00;G
2017-03-13;06:00:00;0.00;G
2017-03-14;06:00:00;0.00;G
2017-03-15;06:00:00;0.00;G
2017-03-16;06:00:00;0.00;G
2017-03-17;06:00:00;0.00;G
2017-03-18;06:00:00;0.00;G
2017-03-20;06:00:00;0.00;G
2017-03-21;06:00:00;0.00;G
2017-03-22;06:00:00;0.00;G
2017-03-23;06:00:00;0.00;G
2017-03-24;06:00:00;0.00;G
2017-03-25;06:00:00;0.00;G
2017-03-26;06:00:00;0.00;G
2017-03-27;06:00:00;0.00;G
2017-03-28;06:00:00;0.00;G
2017-03-29;06:00:00;0.00;G
2017-03-30;06:00:00;0.00;G
2017-03-31;06:00:00;0.00;G
2017-04-01;06:00:00;0.00;G
2017-04-02;06:00:00;0.00;G
2017-04-03;06:00:00;0.00;G
2017-04-04;06:00:00;0.00;G
2017-04-05;06:00:00;0.00;G
2017-04-06;06:00:00;0.00;G
2017-04-07;06:00:00;0.00;G
2017-04-08;06:00:00;0.00;G
2017-04-09;06:00:00;0.00;G
2017-04-10;06:00:00;0.00;G
2017-04-11;06:00:00;0.00;G
2017-04-12;06:00:00;0.00;G
2017-04-13;06:00:00;0.00;G
2017-04-14;06:00:00;0.00;G
2017-04-15;06:00:00;0.01;G
2017-04-16;06:00:00;0.00;G
2017-04-17;06:00:00;0.00;G
2017-04-18;06:00:00;0.01;G
2017-04-19;06:00:00;0.00;G
2017-04-20;06:00:00;0.00;G
2017-04-21;06:00:00;0.00;G
2017-04-22;06:00:00;0.00;G
2017-04-23;06:00:00;0.00;G
2017-04-24;06:00:00;0.00;G
2017-04-25;06:00:00;0.00;G
2017-04-26;06:00:00;0.00;G
2017-04-27;06:00:00;0.00;G
2017-04-28;06:00:00;0.00;G
2017-04-29;06:00:00;0.00;G
2017-04-30;06:00:00;0.00;G
2017-06-01;06:00:00;0.00;G
2017-06-02;06:00:00;0.00;G
2017-06-03;06:00:00;0.00;G
2017-06-04;06:00:00;0.00;G
2017-06-05;06:00:00;0.00;G
2017-06-06;06:00:00;0.00;G
2017-06-07;06:00:00;0.00;G
2017-06-08;06:00:00;0.00;G
2017-06-09;06:00:00;0.00;G
2017-06-10;06:00:00;0.00;G
2017-06-11;06:00:00;0.00;G
2017-06-12;06:00:00;0.00;G
2017-06-13;06:00:00;0.00;G
2017-06-14;06:00:00;0.00;G
2017-06-15;06:00:00;0.00;G
2017-06-16;06:00:00;0.00;G
2017-06-17;06:00:00;0.00;G
2017-06-18;06:00:00;0.00;G
2017-06-19;06:00:00;0.00;G
2017-06-20;06:00:00;0.00;G
2017-06-21;06:00:00;0.00;G
2017-06-22;06:00:00;0.00;G
2017-06-23;06:00:00;0.00;G
2017-06-24;06:00:00;0.00;G
2017-06-25;06:00:00;0.00;G
2017-06-26;06:00:00;0.00;G
2017-06-27;06:00:00;0.00;G
2017-06-28;06:00:00;0.00;G
2017-06-29;06:00:00;0.00;G
2017-06-30;06:00:00;0.00;G
2017-07-01;06:00:00;0.00;G
2017-07-02;06:00:00;0.00;G
2017-07-03;06:00:00;0.00;G
2017-07-04;06:00:00;0.00;G
2017-07-05;06:00:00;0.00;G
2017-07-06;06:00:00;0.00;G
2017-07-07;06:00:00;0.00;G
2017-07-08;06:00:00;0.00;G
2017-07-09;06:00:00;0.00;G
2017-07-10;06:00:00;0.00;G
2017-07-11;06:00:00;0.00;G
2017-07-12;06:00:00;0.00;G
2017-07-13;06:00:00;0.00;G
2017-07-15;06:00:00;0.00;G
2017-07-16;06:00:00;0.00;G
2017-07-17;06:00:00;0.00;G
2017-07-18;06:00:00;0.00;G
2017-07-19;06:00:00;0.00;G
2017-07-20;06:00:00;0.00;G
2017-07-21;06:00:00;0.00;G
2017-07-22;06:00:00;0.00;G
2017-07-23;06:00:00;0.00;G
2017-07-24;06:00:00;0.00;G
2017-07-25;06:00:00;0.00;G
2017-07-26;06:00:00;0.00;G
2017-07-27;06:00:00;0.00;G
2017-07-28;06:00:00;0.00;G
2017-07-29;06:00:00;0.00;G
2017-07-30;06:00:00;0.00;G
2017-07-31;06:00:00;0.00;G
2017-08-01;06:00:00;0.00;G
2017-08-02;06:00:00;0.00;G
2017-08-04;06:00:00;0.00;G
2017-08-05;06:00:00;0.00;G
2017-08-06;06:00:00;0.00;G
2017-08-07;06:00:00;0.00;G
2017-08-10;06:00:00;0.00;G
2017-08-11;06:00:00;0.00;G
2017-08-13;06:00:00;0.00;G
2017-08-14;06:00:00;0.00;G
2017-08-17;06:00:00;0.00;G
2017-08-18;06:00:00;0.00;G
2017-08-19;06:00:00;0.00;G
2017-08-20;06:00:00;0.00;G
2017-08-21;06:00:00;0.00;G
2017-08-22;06:00:00;0.00;G
2017-08-23;06:00:00;0.00;G
2017-08-24;06:00:00;0.00;G
2017-08-25;06:00:00;0.00;G
2017-08-26;06:00:00;0.00;G
2017-08-27;06:00:00;0.00;G
2017-08-28;06:00:00;0.00;G
2017-08-29;06:00:00;0.00;G
2017-08-30;06:00:00;0.00;G
2017-08-31;06:00:00;0.00;G
2017-09-01;06:00:00;0.00;G
2017-09-02;06:00:00;0.00;G
2017-09-03;06:00:00;0.00;G
2017-09-04;06:00:00;0.00;G
2017-09-05;06:00:00;0.00;G
2017-09-06;06:00:00;0.00;G
2017-09-07;06:00:00;0.00;G
2017-09-08;06:00:00;0.00;G
2017-09-09;06:00:00;0.00;G
2017-09-10;06:00:00;0.00;G
2017-09-11;06:00:00;0.00;G
2017-09-12;06:00:00;0.00;G
2017-09-13;06:00:00;0.00;G
2017-09-14;06:00:00;0.00;G
2017-09-15;06:00:00;0.00;G
2017-09-16;06:00:00;0.00;G
2017-09-17;06:00:00;0.00;G
2017-09-18;06:00:00;0.00;G
2017-09-19;06:00:00;0.00;G
2017-09-20;06:00:00;0.00;G
2017-09-21;06:00:00;0.00;G
2017-09-22;06:00:00;0.00;G
2017-09-23;06:00:00;0.00;G
2017-09-24;06:00:00;0.00;G
2017-09-25;06:00:00;0.00;G
2017-09-26;06:00:00;0.00;G
2017-09-27;06:00:00;0.00;G
2017-09-28;06:00:00;0.00;G
2017-09-29;06:00:00;0.00;G
2017-09-30;06:00:00;0.00;G
2017-10-01;06:00:00;0.00;G
2017-10-02;06:00:00;0.00;G
2017-10-03;06:00:00;0.00;G
2017-10-04;06:00:00;0.00;G
2017-10-05;06:00:00;0.00;G
2017-10-06;06:00:00;0.00;G
2017-10-07;06:00:00;0.00;G
2017-10-08;06:00:00;0.00;G
2017-10-09;06:00:00;0.00;G
2017-10-10;06:00:00;0.00;G
2017-10-11;06:00:00;0.00;G
2017-10-12;06:00:00;0.00;G
2017-10-13;06:00:00;0.00;G
2017-10-14;06:00:00;0.00;G
2017-10-15;06:00:00;0.00;G
2017-10-16;06:00:00;0.00;G
2017-10-17;06:00:00;0.00;G
2017-10-18;06:00:00;0.00;G
2017-10-19;06:00:00;0.00;G
2017-10-20;06:00:00;0.00;G
2017-10-21;06:00:00;0.00;G
2017-10-22;06:00:00;0.00;G
2017-10-23;06:00:00;0.00;G
2017-10-24;06:00:00;0.00;G
2017-10-25;06:00:00;0.00;G
2017-10-26;06:00:00;0.00;G
2017-10-27;06:00:00;0.00;G
2017-10-28;06:00:00;0.00;G
2017-10-29;06:00:00;0.00;G
2017-10-30;06:00:00;0.00;G
2017-10-31;06:00:00;0.00;G
2017-11-01;06:00:00;0.00;G
2017-11-02;06:00:00;0.00;G
2017-11-03;06:00:00;0.00;G
2017-11-04;06:00:00;0.00;G
2017-11-05;06:00:00;0.00;G
2017-11-06;06:00:00;0.00;G
2017-11-07;06:00:00;0.00;G
2017-11-08;06:00:00;0.00;G
2017-11-10;06:00:00;0.00;G
2017-11-11;06:00:00;0.00;G
2017-11-12;06:00:00;0.00;G
2017-11-15;06:00:00;0.00;G
2017-11-16;06:00:00;0.00;G
2017-11-17;06:00:00;0.00;G
2017-11-18;06:00:00;0.00;G
2017-11-19;06:00:00;0.00;G
2017-11-20;06:00:00;0.00;G
2017-11-21;06:00:00;0.02;G
2017-11-22;06:00:00;0.02;G
2017-11-23;06:00:00;0.00;G
2017-11-24;06:00:00;0.00;G
2017-11-25;06:00:00;0.00;G
2017-11-27;06:00:00;0.00;G
2017-11-28;06:00:00;0.00;G
2017-11-29;06:00:00;0.00;G
2017-11-30;06:00:00;0.00;G
2017-12-01;06:00:00;0.00;G
2017-12-02;06:00:00;0.00;G
2017-12-03;06:00:00;0.00;G
2017-12-04;06:00:00;0.00;G
2017-12-05;06:00:00;0.00;G
2017-12-08;06:00:00;0.00;G
2017-12-09;06:00:00;0.00;G
2017-12-10;06:00:00;0.00;G
2017-12-11;06:00:00;0.02;G
2017-12-13;06:00:00;0.10;G
2017-12-14;06:00:00;0.08;G
2017-12-16;06:00:00;0.03;G
2017-12-17;06:00:00;0.02;G
2017-12-18;06:00:00;0.02;G
2017-12-19;06:00:00;0.02;G
2017-12-23;06:00:00;0.00;G
2017-12-24;06:00:00;0.00;G
2017-12-25;06:00:00;0.00;G
2017-12-26;06:00:00;0.00;G
2017-12-27;06:00:00;0.00;G
2017-12-28;06:00:00;0.00;G
2017-12-29;06:00:00;0.00;G
2017-12-30;06:00:00;0.00;G
2017-12-31;06:00:00;0.00;G
2018-01-01;06:00:00;0.00;G
2018-01-02;06:00:00;0.00;G
2018-01-03;06:00:00;0.00;G
2018-01-04;06:00:00;0.00;G
2018-01-05;06:00:00;0.00;G
2018-01-06;06:00:00;0.00;G
2018-01-07;06:00:00;0.00;G
2018-01-08;06:00:00;0.00;G
2018-01-09;06:00:00;0.00;G
2018-01-10;06:00:00;0.00;G
2018-01-11;06:00:00;0.00;G
2018-01-12;06:00:00;0.00;G
2018-01-13;06:00:00;0.00;G
2018-01-14;06:00:00;0.00;G
2018-01-15;06:00:00;0.00;G
2018-01-16;06:00:00;0.00;G
2018-01-17;06:00:00;0.12;G
2018-01-18;06:00:00;0.15;G
2018-01-19;06:00:00;0.15;G
2018-01-20;06:00:00;0.16;G
2018-01-21;06:00:00;0.16;G
2018-01-22;06:00:00;0.16;G
2018-01-23;06:00:00;0.16;G
2018-01-24;06:00:00;0.18;G
2018-01-25;06:00:00;0.00;G
2018-01-27;06:00:00;0.00;G
2018-01-28;06:00:00;0.00;G
2018-01-29;06:00:00;0.00;G
2018-01-30;06:00:00;0.03;G
2018-01-31;06:00:00;0.02;G
